Date,Speed (m/s),Direction (º),Energy (kWh)
16/01/2016 04:20:00,9.47,79,"750,83"
16/01/2016 04:30:00,9.37,81,"750,59"
16/01/2016 04:40:00,9.53,83,"841,35"
16/01/2016 04:50:00,9.61,83,"799,09"
16/01/2016 05:00:00,9.24,85,"664,42"
16/01/2016 05:10:00,8.27,84,"558,51"
16/01/2016 05:20:00,8,81,"590,27"
16/01/2016 05:30:00,9,81,"759,40"
16/01/2016 05:40:00,9.02,84,"768,51"
16/01/2016 05:50:00,9.12,89,"848,16"
16/01/2016 06:00:00,9.25,87,"818,76"
16/01/2016 06:10:00,8.52,88,"732,44"
16/01/2016 06:20:00,8.44,89,"676,11"
16/01/2016 06:30:00,8.93,87,"806,01"
16/01/2016 06:40:00,9.91,84,"1.048,25"
16/01/2016 06:50:00,10.06,84,"1.029,31"
16/01/2016 07:00:00,10.66,84,"1.213,53"
16/01/2016 07:10:00,11.12,85,"1.361,87"
16/01/2016 07:20:00,11.46,84,"1.390,30"
16/01/2016 07:30:00,12.03,83,"1.524,04"
16/01/2016 07:40:00,12.3,81,"1.556,08"
16/01/2016 07:50:00,11.98,83,"1.458,46"
16/01/2016 08:00:00,12.82,85,"1.467,46"
16/01/2016 08:10:00,12.53,89,"1.445,59"
16/01/2016 08:20:00,12.4,91,"1.403,61"
16/01/2016 08:30:00,12.77,90,"1.452,95"
16/01/2016 08:40:00,13.16,87,"1.583,87"
16/01/2016 08:50:00,13.16,88,"1.582,80"
16/01/2016 09:00:00,13.48,90,"1.562,27"
16/01/2016 09:10:00,13.17,93,"1.507,65"
16/01/2016 09:20:00,12.87,95,"1.616,26"
16/01/2016 09:30:00,13.93,94,"1.764,34"
16/01/2016 09:40:00,14.82,92,"1.746,56"
16/01/2016 09:50:00,14.39,95,"1.692,90"
16/01/2016 10:00:00,14.23,96,"1.677,96"
16/01/2016 10:10:00,13.4,97,"1.632,40"
16/01/2016 10:20:00,12.63,100,"1.599,20"
16/01/2016 10:30:00,12.89,103,"1.486,11"
16/01/2016 10:40:00,13.08,102,"1.581,16"
16/01/2016 10:50:00,12.91,100,"1.631,73"
16/01/2016 11:00:00,12.42,99,"1.483,12"
16/01/2016 11:10:00,11.78,101,"1.322,17"
16/01/2016 11:20:00,12.26,96,"1.463,50"
16/01/2016 11:30:00,11.8,97,"1.425,40"
16/01/2016 11:40:00,10.97,103,"1.287,57"
16/01/2016 11:50:00,10.84,105,"1.218,82"
16/01/2016 12:00:00,11.36,106,"1.206,70"
16/01/2016 12:10:00,10.92,107,"1.175,31"
16/01/2016 12:20:00,9.54,104,"1.078,80"
16/01/2016 12:30:00,8.58,102,"1.009,88"
16/01/2016 12:40:00,9.13,100,"914,22"
16/01/2016 12:50:00,9.44,101,"883,60"
16/01/2016 13:00:00,8.91,104,"811,19"
16/01/2016 13:10:00,8.97,105,"839,26"
16/01/2016 13:20:00,9.14,109,"791,18"
16/01/2016 13:30:00,8.44,110,"690,53"
16/01/2016 13:40:00,8.13,109,"588,38"
16/01/2016 13:50:00,8.2,113,"479,08"
16/01/2016 14:00:00,7.34,110,"400,47"
16/01/2016 14:10:00,7.21,114,"326,45"
16/01/2016 14:20:00,6.29,114,"209,52"
16/01/2016 14:30:00,6.41,112,"265,39"
16/01/2016 14:40:00,6.83,110,"326,83"
16/01/2016 14:50:00,6.92,108,"309,85"
16/01/2016 15:00:00,6.52,117,"270,30"
16/01/2016 15:10:00,6.62,121,"249,74"
16/01/2016 15:20:00,6.54,114,"194,12"
16/01/2016 15:30:00,5.75,112,"115,12"
16/01/2016 15:40:00,5.79,116,"25,97"
16/01/2016 15:50:00,5.5,115,"76,37"
16/01/2016 16:00:00,5.1,112,"8,32"
16/01/2016 16:10:00,4.68,120,"0,00"
16/01/2016 16:20:00,4.4,121,"0,00"
16/01/2016 16:30:00,4.09,123,"0,00"
16/01/2016 16:40:00,4.01,124,"0,00"
16/01/2016 16:50:00,4.29,130,"0,00"
16/01/2016 17:00:00,4.49,126,"0,00"
16/01/2016 17:10:00,4.38,132,"0,00"
16/01/2016 17:20:00,4.69,128,"0,00"
16/01/2016 17:30:00,4.41,128,"0,00"
16/01/2016 17:40:00,4.09,146,"0,00"
16/01/2016 17:50:00,4.21,150,"0,00"
16/01/2016 18:00:00,4.03,132,"0,00"
16/01/2016 18:10:00,4.04,121,"0,00"
16/01/2016 18:20:00,3.94,122,"0,00"
16/01/2016 18:30:00,4.11,124,"0,00"
16/01/2016 18:40:00,4.08,137,"0,03"
16/01/2016 18:50:00,4.43,137,"1,16"
16/01/2016 19:00:00,4.82,133,"9,44"
16/01/2016 19:10:00,4.85,132,"52,74"
16/01/2016 19:20:00,5.11,131,"113,82"
16/01/2016 19:30:00,5.35,132,"144,57"
16/01/2016 19:40:00,4.59,136,"157,67"
16/01/2016 19:50:00,5.21,132,"143,44"
16/01/2016 20:00:00,5.43,131,"151,32"
16/01/2016 20:10:00,5.09,133,"158,61"
16/01/2016 20:20:00,4.94,133,"139,60"
16/01/2016 20:30:00,4.81,135,"120,09"
16/01/2016 20:40:00,4.93,134,"75,22"
16/01/2016 20:50:00,4.8,135,"61,82"
16/01/2016 21:00:00,5.25,133,"82,23"
16/01/2016 21:10:00,5.42,135,"98,71"
16/01/2016 21:20:00,5.17,136,"52,30"
16/01/2016 21:30:00,4.64,137,"9,54"
16/01/2016 21:40:00,4.79,138,"84,87"
16/01/2016 21:50:00,5.43,137,"116,16"
16/01/2016 22:00:00,7.1,135,"192,22"
16/01/2016 22:10:00,7.95,132,"290,56"
16/01/2016 22:20:00,8.01,128,"385,52"
16/01/2016 22:30:00,8.23,128,"449,32"
16/01/2016 22:40:00,8.1,130,"442,31"
16/01/2016 22:50:00,7.77,132,"414,25"
16/01/2016 23:00:00,6.64,138,"459,17"
16/01/2016 23:10:00,7.19,136,"506,00"
16/01/2016 23:20:00,4.46,149,"576,88"
16/01/2016 23:30:00,4.78,148,"606,59"
16/01/2016 23:40:00,4.83,148,"721,65"
16/01/2016 23:50:00,4.05,142,"791,99"
17/01/2016 00:00:00,4.18,140,"822,84"
17/01/2016 00:10:00,4.83,139,"702,71"
17/01/2016 00:20:00,6.78,137,"726,85"
17/01/2016 00:30:00,7.42,136,"700,74"
17/01/2016 00:40:00,7.42,135,"652,36"
17/01/2016 00:50:00,4.89,142,"605,40"
17/01/2016 01:00:00,6.27,139,"492,12"
17/01/2016 01:10:00,6.43,139,"596,44"
17/01/2016 01:20:00,5.84,141,"631,37"
17/01/2016 01:30:00,6.41,140,"660,18"
17/01/2016 01:40:00,8.32,137,"731,76"
17/01/2016 01:50:00,7.57,138,"778,80"
17/01/2016 02:00:00,7.08,138,"740,91"
17/01/2016 02:10:00,5.02,142,"664,50"
17/01/2016 02:20:00,6.56,139,"717,67"
17/01/2016 02:30:00,6.17,139,"737,76"
17/01/2016 02:40:00,5.85,140,"746,38"
17/01/2016 02:50:00,6.88,139,"721,76"
17/01/2016 03:00:00,8.66,132,"726,88"
17/01/2016 03:10:00,8.72,133,"775,27"
17/01/2016 03:20:00,8.97,133,"873,93"
17/01/2016 03:30:00,9.07,132,"857,80"
17/01/2016 03:40:00,9.2,135,"863,91"
17/01/2016 03:50:00,8.83,132,"800,82"
17/01/2016 04:00:00,8.87,133,"876,75"
17/01/2016 04:10:00,9.54,133,"938,40"
17/01/2016 04:20:00,9.88,132,"991,48"
17/01/2016 04:30:00,9.8,131,"910,96"
17/01/2016 04:40:00,10.22,134,"975,95"
17/01/2016 04:50:00,9.62,137,"782,98"
17/01/2016 05:00:00,8.98,139,"834,03"
17/01/2016 05:10:00,9.63,137,"1.060,22"
17/01/2016 05:20:00,10.44,136,"1.166,14"
17/01/2016 05:30:00,8.33,140,"1.041,16"
17/01/2016 05:40:00,6.23,140,"1.014,05"
17/01/2016 05:50:00,7.56,138,"949,73"
17/01/2016 06:00:00,5.73,144,"688,01"
17/01/2016 06:10:00,7.06,152,"996,36"
17/01/2016 06:20:00,8.14,159,"1.050,30"
17/01/2016 06:30:00,7.99,158,"819,12"
17/01/2016 06:40:00,7.11,154,"672,58"
17/01/2016 06:50:00,6.34,158,"525,94"
17/01/2016 07:00:00,6.05,158,"511,06"
17/01/2016 07:10:00,8.05,174,"522,00"
17/01/2016 07:20:00,8.93,179,"535,18"
17/01/2016 07:30:00,8.1,177,"476,61"
17/01/2016 07:40:00,8.27,177,"418,20"
17/01/2016 07:50:00,7.21,173,"391,17"
17/01/2016 08:00:00,8.38,175,"482,25"
17/01/2016 08:10:00,7.05,173,"398,26"
17/01/2016 08:20:00,6.56,170,"344,28"
17/01/2016 08:30:00,6.31,167,"302,90"
17/01/2016 08:40:00,6.49,165,"374,08"
17/01/2016 08:50:00,6.93,164,"478,94"
17/01/2016 09:00:00,7.02,165,"536,17"
17/01/2016 09:10:00,6.23,142,"581,31"
17/01/2016 09:20:00,8.4,133,"722,06"
17/01/2016 09:30:00,9.13,136,"942,34"
17/01/2016 09:40:00,9.08,137,"934,58"
17/01/2016 09:50:00,8.83,136,"881,82"
17/01/2016 10:00:00,8.26,139,"878,44"
17/01/2016 10:10:00,6.48,141,"726,13"
17/01/2016 10:20:00,4.88,145,"637,78"
17/01/2016 10:30:00,4.61,148,"520,20"
17/01/2016 10:40:00,4.99,152,"435,20"
17/01/2016 10:50:00,6.73,137,"583,47"
17/01/2016 11:00:00,7.46,135,"656,13"
17/01/2016 11:10:00,7.19,137,"621,41"
17/01/2016 11:20:00,5.74,139,"483,32"
17/01/2016 11:30:00,4.26,146,"346,60"
17/01/2016 11:40:00,5.31,158,"321,89"
17/01/2016 11:50:00,4.76,150,"237,25"
17/01/2016 12:00:00,5.18,161,"259,59"
17/01/2016 12:10:00,5.38,163,"269,63"
17/01/2016 12:20:00,7,169,"455,22"
17/01/2016 12:30:00,9.45,179,"807,96"
17/01/2016 12:40:00,10,182,"871,45"
17/01/2016 12:50:00,9.05,172,"1.054,23"
17/01/2016 13:00:00,9.74,181,"899,94"
17/01/2016 13:10:00,9.44,181,"832,83"
17/01/2016 13:20:00,8.96,180,"810,68"
17/01/2016 13:30:00,9.11,177,"729,32"
17/01/2016 13:40:00,9.8,180,"798,03"
17/01/2016 13:50:00,8.89,184,"804,80"
17/01/2016 14:00:00,9.26,178,"992,34"
17/01/2016 14:10:00,8.72,169,"1.066,43"
17/01/2016 14:20:00,8.35,164,"1.097,95"
17/01/2016 14:30:00,8.93,166,"1.214,79"
17/01/2016 14:40:00,9.63,163,"1.268,26"
17/01/2016 14:50:00,10.11,162,"1.266,07"
17/01/2016 15:00:00,9.34,160,"1.070,64"
17/01/2016 15:10:00,8.06,157,"1.016,11"
17/01/2016 15:20:00,6.92,151,"912,77"
17/01/2016 15:30:00,8.62,163,"969,40"
17/01/2016 15:40:00,9.33,158,"1.395,36"
17/01/2016 15:50:00,9.74,159,"1.239,62"
17/01/2016 16:00:00,8.7,154,"1.116,24"
17/01/2016 16:10:00,8.15,150,"999,57"
17/01/2016 16:20:00,7.24,148,"933,18"
17/01/2016 16:30:00,6.96,151,"938,17"
17/01/2016 16:40:00,7.72,154,"788,56"
17/01/2016 16:50:00,8.32,165,"678,73"
17/01/2016 17:00:00,8.57,166,"677,02"
17/01/2016 17:10:00,7.91,164,"746,01"
17/01/2016 17:20:00,8.11,165,"987,55"
17/01/2016 17:30:00,7.2,153,"1.116,97"
17/01/2016 17:40:00,7.01,158,"989,41"
17/01/2016 17:50:00,6.96,170,"733,05"
17/01/2016 18:00:00,6.51,163,"748,33"
17/01/2016 18:10:00,5.52,161,"847,59"
17/01/2016 18:20:00,6.06,152,"786,37"
17/01/2016 18:30:00,6.33,162,"782,64"
17/01/2016 18:40:00,5.37,158,"725,79"
17/01/2016 18:50:00,5.84,155,"721,01"
17/01/2016 19:00:00,7.39,164,"617,42"
17/01/2016 19:10:00,6.72,163,"682,62"
17/01/2016 19:20:00,7.87,175,"565,67"
17/01/2016 19:30:00,12.72,188,"1.307,63"
17/01/2016 19:40:00,13.7,186,"1.387,26"
17/01/2016 19:50:00,12.86,178,"1.436,57"
17/01/2016 20:00:00,13.94,180,"1.437,17"
17/01/2016 20:10:00,14.04,183,"1.480,29"
17/01/2016 20:20:00,14.63,187,"1.570,43"
17/01/2016 20:30:00,12.73,188,"1.376,08"
17/01/2016 20:40:00,12.98,194,"1.534,92"
17/01/2016 20:50:00,14.31,198,"1.892,68"
17/01/2016 21:00:00,15.04,203,"2.013,86"
17/01/2016 21:10:00,14.92,206,"2.011,77"
17/01/2016 21:20:00,13.28,209,"1.718,81"
17/01/2016 21:30:00,12.65,213,"1.758,29"
17/01/2016 21:40:00,12.74,211,"1.808,03"
17/01/2016 21:50:00,12.81,211,"1.879,93"
17/01/2016 22:00:00,13.23,213,"1.900,96"
17/01/2016 22:10:00,12.4,214,"1.748,34"
17/01/2016 22:20:00,12.82,215,"1.807,29"
17/01/2016 22:30:00,13.53,217,"1.874,10"
17/01/2016 22:40:00,13.89,219,"1.886,65"
17/01/2016 22:50:00,12.53,216,"1.858,45"
17/01/2016 23:00:00,12.75,215,"1.863,49"
17/01/2016 23:10:00,14.05,210,"1.896,82"
17/01/2016 23:20:00,15.09,210,"2.015,60"
17/01/2016 23:30:00,13.87,215,"1.959,41"
17/01/2016 23:40:00,12.78,221,"1.751,34"
17/01/2016 23:50:00,11.74,236,"1.569,27"
18/01/2016 00:00:00,13.78,251,"2.193,66"
18/01/2016 00:10:00,14.91,244,"2.171,84"
18/01/2016 00:20:00,13.01,240,"1.867,58"
18/01/2016 00:30:00,12.18,241,"1.710,55"
18/01/2016 00:40:00,11.19,241,"1.573,80"
18/01/2016 00:50:00,11.51,242,"1.568,52"
18/01/2016 01:00:00,12.37,246,"1.681,32"
18/01/2016 01:10:00,13.38,245,"1.800,93"
18/01/2016 01:20:00,12.31,243,"1.460,74"
18/01/2016 01:30:00,12.27,246,"1.733,61"
18/01/2016 01:40:00,12.68,246,"1.778,42"
18/01/2016 01:50:00,11.98,243,"1.802,93"
18/01/2016 02:00:00,13.73,245,"1.951,82"
18/01/2016 02:10:00,13.74,247,"1.912,21"
18/01/2016 02:20:00,13.25,244,"1.895,35"
18/01/2016 02:30:00,13.43,241,"1.932,20"
18/01/2016 02:40:00,12.65,240,"1.888,59"
18/01/2016 02:50:00,13.33,239,"1.780,77"
18/01/2016 03:00:00,12.45,240,"1.678,66"
18/01/2016 03:10:00,13.29,237,"1.816,95"
18/01/2016 03:20:00,13.32,238,"1.865,98"
18/01/2016 03:30:00,13.2,239,"1.954,76"
18/01/2016 03:40:00,11.84,238,"1.851,68"
18/01/2016 03:50:00,13.18,234,"1.862,62"
18/01/2016 04:00:00,13.77,236,"1.989,72"
18/01/2016 04:10:00,13.89,235,"2.090,79"
18/01/2016 04:20:00,14.24,235,"2.176,55"
18/01/2016 04:30:00,14.68,236,"2.131,04"
18/01/2016 04:40:00,16.84,234,"2.303,04"
18/01/2016 04:50:00,17.07,241,"2.418,01"
18/01/2016 05:00:00,16.44,248,"2.244,62"
18/01/2016 05:10:00,14.07,261,"2.005,24"
18/01/2016 05:20:00,13.03,261,"1.914,50"
18/01/2016 05:30:00,16.19,269,"2.112,81"
18/01/2016 05:40:00,20.15,263,"2.285,12"
18/01/2016 05:50:00,17.23,261,"2.146,15"
18/01/2016 06:00:00,15.29,254,"2.143,23"
18/01/2016 06:10:00,15.09,253,"2.206,53"
18/01/2016 06:20:00,16.12,258,"2.223,68"
18/01/2016 06:30:00,15.87,259,"2.223,81"
18/01/2016 06:40:00,16.8,255,"2.268,24"
18/01/2016 06:50:00,14.75,258,"2.070,03"
18/01/2016 07:00:00,14.98,255,"2.149,56"
18/01/2016 07:10:00,14.28,259,"2.253,92"
18/01/2016 07:20:00,15.05,263,"2.193,31"
18/01/2016 07:30:00,15.81,263,"2.282,32"
18/01/2016 07:40:00,14.84,261,"2.268,57"
18/01/2016 07:50:00,14.03,256,"2.150,53"
18/01/2016 08:00:00,14.69,263,"2.112,08"
18/01/2016 08:10:00,13.2,266,"1.804,08"
18/01/2016 08:20:00,15.4,254,"1.829,78"
18/01/2016 08:30:00,17.6,248,"2.061,96"
18/01/2016 08:40:00,15.53,256,"2.219,56"
18/01/2016 08:50:00,19.12,268,"2.342,63"
18/01/2016 09:00:00,16.08,276,"1.990,20"
18/01/2016 09:10:00,11.93,266,"1.708,79"
18/01/2016 09:20:00,12.62,281,"1.724,02"
18/01/2016 09:30:00,14.95,286,"1.761,43"
18/01/2016 09:40:00,13.38,285,"1.508,37"
18/01/2016 09:50:00,12.65,287,"1.403,78"
18/01/2016 10:00:00,17.34,289,"1.992,80"
18/01/2016 10:10:00,16.37,278,"2.019,51"
18/01/2016 10:20:00,16.39,280,"1.975,43"
18/01/2016 10:30:00,13.84,279,"1.791,90"
18/01/2016 10:40:00,13.68,284,"1.637,41"
18/01/2016 10:50:00,13.12,276,"1.579,06"
18/01/2016 11:00:00,11.28,270,"1.355,69"
18/01/2016 11:10:00,10.54,267,"1.112,43"
18/01/2016 11:20:00,10.21,267,"1.000,25"
18/01/2016 11:30:00,9.94,267,"951,20"
18/01/2016 11:40:00,9.48,267,"928,32"
18/01/2016 11:50:00,10.03,260,"1.124,72"
18/01/2016 12:00:00,10.58,271,"1.416,87"
18/01/2016 12:10:00,11.88,274,"1.534,17"
18/01/2016 12:20:00,12.34,272,"1.686,60"
18/01/2016 12:30:00,11.53,270,"1.571,52"
18/01/2016 12:40:00,11.21,269,"1.416,70"
18/01/2016 12:50:00,10.46,270,"1.259,25"
18/01/2016 13:00:00,11.35,270,"1.200,60"
18/01/2016 13:10:00,10.08,269,"1.207,20"
18/01/2016 13:20:00,10.79,267,"1.303,88"
18/01/2016 13:30:00,9.51,277,"1.159,33"
18/01/2016 13:40:00,9.48,265,"932,70"
18/01/2016 13:50:00,9.56,276,"1.072,37"
18/01/2016 14:00:00,8.88,275,"993,44"
18/01/2016 14:10:00,10.14,272,"1.376,11"
18/01/2016 14:20:00,10.12,268,"1.314,30"
18/01/2016 14:30:00,9.37,267,"1.131,62"
18/01/2016 14:40:00,10.92,275,"1.331,00"
18/01/2016 14:50:00,10.14,274,"1.193,73"
18/01/2016 15:00:00,8.52,277,"1.018,60"
18/01/2016 15:10:00,8.53,270,"901,59"
18/01/2016 15:20:00,9.62,266,"796,20"
18/01/2016 15:30:00,7.79,269,"739,50"
18/01/2016 15:40:00,8.08,265,"752,48"
18/01/2016 15:50:00,10.17,265,"947,73"
18/01/2016 16:00:00,8.62,269,"778,57"
18/01/2016 16:10:00,8.74,270,"775,75"
18/01/2016 16:20:00,8.47,266,"695,86"
18/01/2016 16:30:00,8.11,261,"592,41"
18/01/2016 16:40:00,7.89,259,"483,78"
18/01/2016 16:50:00,7.84,260,"451,73"
18/01/2016 17:00:00,8.55,248,"577,47"
18/01/2016 17:10:00,9.42,247,"694,22"
18/01/2016 17:20:00,8.47,253,"576,48"
18/01/2016 17:30:00,7.96,250,"558,27"
18/01/2016 17:40:00,7.62,256,"409,24"
18/01/2016 17:50:00,7.41,257,"353,01"
18/01/2016 18:00:00,7.49,263,"440,00"
18/01/2016 18:10:00,7.58,269,"405,99"
18/01/2016 18:20:00,6.74,266,"260,50"
18/01/2016 18:30:00,6.67,255,"256,21"
18/01/2016 18:40:00,6.24,248,"227,45"
18/01/2016 18:50:00,6.69,245,"235,94"
18/01/2016 19:00:00,7.9,249,"417,54"
18/01/2016 19:10:00,6.9,250,"292,79"
18/01/2016 19:20:00,6.96,246,"262,11"
18/01/2016 19:30:00,6.72,244,"277,17"
18/01/2016 19:40:00,6.81,247,"298,84"
18/01/2016 19:50:00,7.01,237,"234,14"
18/01/2016 20:00:00,6.49,237,"229,69"
18/01/2016 20:10:00,6.22,235,"258,73"
18/01/2016 20:20:00,6.21,234,"336,04"
18/01/2016 20:30:00,6.34,240,"291,11"
18/01/2016 20:40:00,6.72,241,"276,28"
18/01/2016 20:50:00,6.71,236,"277,31"
18/01/2016 21:00:00,7.22,239,"491,47"
18/01/2016 21:10:00,7.1,239,"483,70"
18/01/2016 21:20:00,6.4,241,"403,83"
18/01/2016 21:30:00,7.14,239,"458,08"
18/01/2016 21:40:00,7.17,242,"501,65"
18/01/2016 21:50:00,7.23,244,"541,75"
18/01/2016 22:00:00,8.26,249,"535,96"
18/01/2016 22:10:00,8.42,250,"538,59"
18/01/2016 22:20:00,8.56,249,"630,06"
18/01/2016 22:30:00,8.4,250,"691,85"
18/01/2016 22:40:00,7.83,245,"606,35"
18/01/2016 22:50:00,7.24,246,"515,84"
18/01/2016 23:00:00,6.55,237,"289,03"
18/01/2016 23:10:00,5.68,237,"135,20"
18/01/2016 23:20:00,6.12,238,"142,97"
18/01/2016 23:30:00,5.87,244,"122,09"
18/01/2016 23:40:00,5.77,241,"151,39"
18/01/2016 23:50:00,5.83,239,"115,69"
19/01/2016 00:00:00,5.83,236,"136,47"
19/01/2016 00:10:00,6,230,"156,54"
19/01/2016 00:20:00,5.75,228,"126,88"
19/01/2016 00:30:00,5.55,227,"145,22"
19/01/2016 00:40:00,5.85,226,"189,67"
19/01/2016 00:50:00,5.71,223,"178,69"
19/01/2016 01:00:00,6.2,224,"221,11"
19/01/2016 01:10:00,6.2,226,"213,55"
19/01/2016 01:20:00,6.62,225,"278,78"
19/01/2016 01:30:00,6.79,223,"366,78"
19/01/2016 01:40:00,6.89,218,"375,66"
19/01/2016 01:50:00,7.03,221,"360,37"
19/01/2016 02:00:00,6.72,224,"342,30"
19/01/2016 02:10:00,6.49,222,"319,07"
19/01/2016 02:20:00,6.43,224,"252,10"
19/01/2016 02:30:00,6.32,221,"238,29"
19/01/2016 02:40:00,6.05,219,"179,95"
19/01/2016 02:50:00,5.59,215,"121,07"
19/01/2016 03:00:00,5.39,213,"104,70"
19/01/2016 03:10:00,5.27,212,"83,74"
19/01/2016 03:20:00,4.87,210,"60,69"
19/01/2016 03:30:00,4.96,206,"6,25"
19/01/2016 03:40:00,4.96,207,"66,83"
19/01/2016 03:50:00,5.02,205,"79,21"
19/01/2016 04:00:00,5.58,201,"100,80"
19/01/2016 04:10:00,5.27,206,"73,64"
19/01/2016 04:20:00,5.04,210,"62,20"
19/01/2016 04:30:00,5.39,213,"144,09"
19/01/2016 04:40:00,6.28,214,"236,19"
19/01/2016 04:50:00,5.25,216,"178,92"
19/01/2016 05:00:00,5.47,208,"113,35"
19/01/2016 05:10:00,5.91,210,"116,84"
19/01/2016 05:20:00,5.84,206,"121,52"
19/01/2016 05:30:00,5.61,205,"116,15"
19/01/2016 05:40:00,5.96,207,"128,52"
19/01/2016 05:50:00,5.54,211,"138,39"
19/01/2016 06:00:00,6.08,211,"170,12"
19/01/2016 06:10:00,6.6,213,"208,07"
19/01/2016 06:20:00,6.48,214,"214,51"
19/01/2016 06:30:00,6.11,218,"238,78"
19/01/2016 06:40:00,6.05,217,"197,30"
19/01/2016 06:50:00,5.76,213,"141,78"
19/01/2016 07:00:00,5.69,212,"103,15"
19/01/2016 07:10:00,5.13,210,"39,94"
19/01/2016 07:20:00,5.04,205,"14,15"
19/01/2016 07:30:00,5.62,199,"86,19"
19/01/2016 07:40:00,5.82,197,"87,06"
19/01/2016 07:50:00,6.27,197,"113,21"
19/01/2016 08:00:00,6.59,194,"99,51"
19/01/2016 08:10:00,6.61,189,"57,23"
19/01/2016 08:20:00,6.22,180,"2,36"
19/01/2016 08:30:00,4.87,173,"0,17"
19/01/2016 08:40:00,4.49,168,"2,50"
19/01/2016 08:50:00,4.48,168,"0,12"
19/01/2016 09:00:00,4.19,164,"0,04"
19/01/2016 09:10:00,4.48,157,"0,00"
19/01/2016 09:20:00,3.65,144,"0,03"
19/01/2016 09:30:00,3.63,145,"0,00"
19/01/2016 09:40:00,3.6,156,"0,04"
19/01/2016 09:50:00,3.73,152,"0,00"
19/01/2016 10:00:00,4.16,141,"0,94"
19/01/2016 10:10:00,4.29,148,"6,74"
19/01/2016 10:20:00,4.06,146,"1,28"
19/01/2016 10:30:00,4.84,157,"5,73"
19/01/2016 10:40:00,5.39,167,"4,05"
19/01/2016 10:50:00,4.83,162,"0,20"
19/01/2016 11:00:00,3.89,150,"0,03"
19/01/2016 11:10:00,4.22,140,"0,09"
19/01/2016 11:20:00,4.58,135,"5,33"
19/01/2016 11:30:00,4.23,127,"0,00"
19/01/2016 11:40:00,4.35,129,"0,10"
19/01/2016 11:50:00,3.85,136,"0,01"
19/01/2016 12:00:00,3.94,150,"0,00"
19/01/2016 12:10:00,6.47,181,"1,06"
19/01/2016 12:20:00,4.41,163,"6,93"
19/01/2016 12:30:00,5.42,172,"4,53"
19/01/2016 12:40:00,5.58,172,"36,32"
19/01/2016 12:50:00,5.35,181,"41,92"
19/01/2016 13:00:00,5.88,180,"84,89"
19/01/2016 13:10:00,5.8,185,"71,24"
19/01/2016 13:20:00,6.27,186,"91,19"
19/01/2016 13:30:00,6.14,189,"136,24"
19/01/2016 13:40:00,6.34,195,"126,26"
19/01/2016 13:50:00,5.85,193,"48,91"
19/01/2016 14:00:00,4.48,184,"0,22"
19/01/2016 14:10:00,5.26,176,"45,01"
19/01/2016 14:20:00,5.51,169,"24,70"
19/01/2016 14:30:00,4.3,155,"6,11"
19/01/2016 14:40:00,4.51,151,"95,08"
19/01/2016 14:50:00,4.84,160,"150,41"
19/01/2016 15:00:00,4.48,148,"98,81"
19/01/2016 15:10:00,4.61,142,"46,93"
19/01/2016 15:20:00,4.29,156,"5,07"
19/01/2016 15:30:00,4.15,147,"31,40"
19/01/2016 15:40:00,4.07,145,"96,27"
19/01/2016 15:50:00,4.47,141,"144,66"
19/01/2016 16:00:00,4.5,141,"209,88"
19/01/2016 16:10:00,4.31,142,"180,47"
19/01/2016 16:20:00,4.99,135,"169,20"
19/01/2016 16:30:00,5.64,128,"193,42"
19/01/2016 16:40:00,6.03,130,"204,69"
19/01/2016 16:50:00,6.28,134,"233,37"
19/01/2016 17:00:00,6.57,133,"318,41"
19/01/2016 17:10:00,5.79,136,"279,31"
19/01/2016 17:20:00,4.73,140,"323,64"
19/01/2016 17:30:00,5.93,136,"252,80"
19/01/2016 17:40:00,5.9,132,"209,79"
19/01/2016 17:50:00,6.59,126,"246,00"
19/01/2016 18:00:00,6.65,124,"310,37"
19/01/2016 18:10:00,6.9,127,"291,59"
19/01/2016 18:20:00,6.7,126,"249,01"
19/01/2016 18:30:00,6.03,123,"214,80"
19/01/2016 18:40:00,5.77,127,"208,18"
19/01/2016 18:50:00,6.68,130,"308,97"
19/01/2016 19:00:00,5.88,135,"237,07"
19/01/2016 19:10:00,4.19,144,"277,02"
19/01/2016 19:20:00,4.08,145,"278,52"
19/01/2016 19:30:00,5.41,147,"415,23"
19/01/2016 19:40:00,5.26,146,"496,04"
19/01/2016 19:50:00,4.81,146,"494,39"
19/01/2016 20:00:00,4.29,143,"504,76"
19/01/2016 20:10:00,4.03,142,"423,90"
19/01/2016 20:20:00,4.45,138,"385,85"
19/01/2016 20:30:00,6.06,135,"286,30"
19/01/2016 20:40:00,6.82,132,"222,49"
19/01/2016 20:50:00,6.43,129,"195,40"
19/01/2016 21:00:00,6.31,123,"149,43"
19/01/2016 21:10:00,6.03,118,"119,14"
19/01/2016 21:20:00,5.68,121,"142,71"
19/01/2016 21:30:00,6.31,121,"213,29"
19/01/2016 21:40:00,6.6,124,"214,49"
19/01/2016 21:50:00,6.81,120,"179,79"
19/01/2016 22:00:00,6.47,118,"165,32"
19/01/2016 22:10:00,6.89,116,"193,14"
19/01/2016 22:20:00,6.34,119,"121,11"
19/01/2016 22:30:00,5.31,114,"101,31"
19/01/2016 22:40:00,5.6,107,"150,05"
19/01/2016 22:50:00,5.33,112,"144,12"
19/01/2016 23:00:00,5.71,121,"152,31"
19/01/2016 23:10:00,6.5,129,"158,34"
