Date,Speed (m/s),Direction (º),Energy (kWh)
09/11/16 01:30 AM,3.41,299,"0,00"
09/11/16 01:40 AM,3.41,299,"0,00"
09/11/16 01:50 AM,3.41,299,"0,00"
09/11/16 02:00 AM,2.8,299,"0,00"
09/11/16 02:10 AM,1.92,299,"0,00"
09/11/16 02:20 AM,1.89,250,"0,00"
09/11/16 02:30 AM,1.92,172,"0,00"
09/11/16 02:40 AM,1.94,172,"0,00"
09/11/16 02:50 AM,1.92,195,"0,00"
09/11/16 03:00 AM,1.94,229,"0,00"
09/11/16 03:10 AM,1.94,229,"0,00"
09/11/16 03:20 AM,1.96,229,"0,00"
09/11/16 03:30 AM,2.01,229,"0,00"
09/11/16 03:40 AM,2.78,188,"0,00"
09/11/16 03:50 AM,3.41,157,"0,00"
09/11/16 04:00 AM,3.35,157,"0,00"
09/11/16 04:10 AM,3.27,157,"0,00"
09/11/16 04:20 AM,3.16,151,"0,00"
09/11/16 04:30 AM,3.11,135,"0,00"
09/11/16 04:40 AM,3.02,123,"0,00"
09/11/16 04:50 AM,3.14,126,"0,00"
09/11/16 05:00 AM,3.32,117,"0,00"
09/11/16 05:10 AM,3.28,129,"0,00"
09/11/16 05:20 AM,3.4,126,"0,00"
09/11/16 05:30 AM,3.53,131,"0,00"
09/11/16 05:40 AM,3.59,128,"0,00"
09/11/16 05:50 AM,3.9,125,"0,00"
09/11/16 06:00 AM,4.24,128,"0,00"
09/11/16 06:10 AM,3.64,127,"0,00"
09/11/16 06:20 AM,3.32,126,"0,00"
09/11/16 06:30 AM,3.73,127,"0,00"
09/11/16 06:40 AM,3.94,119,"0,00"
09/11/16 06:50 AM,4.08,118,"0,00"
09/11/16 07:00 AM,4.54,119,"0,00"
09/11/16 07:10 AM,5.03,118,"0,10"
09/11/16 07:20 AM,5.19,123,"0,01"
09/11/16 07:30 AM,4.91,125,"4,84"
09/11/16 07:40 AM,5.32,121,"33,88"
09/11/16 07:50 AM,5.34,123,"78,95"
09/11/16 08:00 AM,5.32,126,"88,63"
09/11/16 08:10 AM,5.43,127,"76,03"
09/11/16 08:20 AM,5.43,124,"89,18"
09/11/16 08:30 AM,5.36,127,"94,20"
09/11/16 08:40 AM,5.27,132,"92,02"
09/11/16 08:50 AM,5.13,130,"97,85"
09/11/16 09:00 AM,5.52,129,"97,09"
09/11/16 09:10 AM,4.75,128,"31,59"
09/11/16 09:20 AM,4.21,128,"4,50"
09/11/16 09:30 AM,4.36,131,"3,30"
09/11/16 09:40 AM,4.15,123,"1,05"
09/11/16 09:50 AM,4.04,127,"0,00"
09/11/16 10:00 AM,3.77,134,"0,00"
09/11/16 10:10 AM,3.62,136,"0,00"
09/11/16 10:20 AM,3.5,146,"0,00"
09/11/16 10:30 AM,3.52,141,"0,00"
09/11/16 10:40 AM,3.51,161,"0,00"
09/11/16 10:50 AM,3.67,183,"0,00"
09/11/16 11:00 AM,3.56,173,"0,00"
09/11/16 11:10 AM,3.83,228,"0,00"
09/11/16 11:20 AM,3.77,191,"0,00"
09/11/16 11:30 AM,4.11,251,"0,00"
09/11/16 11:40 AM,3.83,258,"0,00"
09/11/16 11:50 AM,4.11,214,"0,00"
09/11/16 12:00 PM,4.21,191,"0,00"
09/11/16 12:10 PM,3.94,229,"0,00"
09/11/16 12:20 PM,4.15,248,"0,01"
09/11/16 12:30 PM,4.05,293,"0,00"
09/11/16 12:40 PM,4.27,237,"0,00"
09/11/16 12:50 PM,4.4,242,"0,00"
09/11/16 01:00 PM,4.35,253,"0,00"
09/11/16 01:10 PM,4.93,236,"0,15"
09/11/16 01:20 PM,4.66,234,"0,94"
09/11/16 01:30 PM,5.15,244,"18,81"
09/11/16 01:40 PM,4.87,253,"0,25"
09/11/16 01:50 PM,5,259,"0,04"
09/11/16 02:00 PM,4.39,261,"6,03"
09/11/16 02:10 PM,4.86,225,"0,00"
09/11/16 02:20 PM,4.2,271,"0,08"
09/11/16 02:30 PM,4.95,240,"8,84"
09/11/16 02:40 PM,5.36,246,"33,96"
09/11/16 02:50 PM,5.03,257,"17,94"
09/11/16 03:00 PM,5.3,256,"0,14"
09/11/16 03:10 PM,4.97,231,"0,01"
09/11/16 03:20 PM,4.55,239,"0,03"
09/11/16 03:30 PM,4.48,240,"0,36"
09/11/16 03:40 PM,4.91,250,"0,42"
09/11/16 03:50 PM,5.15,245,"40,92"
09/11/16 04:00 PM,5.89,242,"114,05"
09/11/16 04:10 PM,6.15,246,"143,80"
09/11/16 04:20 PM,6.47,253,"194,72"
09/11/16 04:30 PM,6.8,251,"209,02"
09/11/16 04:40 PM,6.33,253,"171,27"
09/11/16 04:50 PM,6.24,252,"173,22"
09/11/16 05:00 PM,6.09,250,"160,39"
09/11/16 05:10 PM,6.2,256,"117,79"
09/11/16 05:20 PM,5.26,271,"85,07"
09/11/16 05:30 PM,5.59,299,"103,53"
09/11/16 05:40 PM,5.78,307,"35,39"
09/11/16 05:50 PM,5.17,302,"0,03"
09/11/16 06:00 PM,4.94,300,"0,00"
09/11/16 06:10 PM,4.89,301,"0,00"
09/11/16 06:20 PM,4.71,304,"0,00"
09/11/16 06:30 PM,4.56,310,"0,00"
09/11/16 06:40 PM,5.1,312,"0,02"
09/11/16 06:50 PM,5.35,313,"0,05"
09/11/16 07:00 PM,5.29,313,"0,11"
09/11/16 07:10 PM,5.59,314,"73,31"
09/11/16 07:20 PM,5.55,309,"56,90"
09/11/16 07:30 PM,5.55,303,"44,17"
09/11/16 07:40 PM,5.07,309,"28,62"
09/11/16 07:50 PM,5.38,313,"20,81"
09/11/16 08:00 PM,5.22,316,"0,01"
09/11/16 08:10 PM,4.87,324,"0,00"
09/11/16 08:20 PM,4.68,326,"0,00"
09/11/16 08:30 PM,4.55,304,"0,00"
09/11/16 08:40 PM,4.44,208,"0,00"
09/11/16 08:50 PM,4.03,202,"0,00"
09/11/16 09:00 PM,3.84,206,"0,00"
09/11/16 09:10 PM,4.09,220,"0,00"
09/11/16 09:20 PM,3.95,209,"0,00"
09/11/16 09:30 PM,4.16,196,"0,00"
09/11/16 09:40 PM,4.73,186,"0,00"
09/11/16 09:50 PM,4.64,180,"0,00"
09/11/16 10:00 PM,4.76,182,"0,00"
09/11/16 10:10 PM,4.3,171,"0,00"
09/11/16 10:20 PM,4.73,157,"0,00"
09/11/16 10:30 PM,4.85,147,"0,03"
09/11/16 10:40 PM,5.14,148,"6,41"
09/11/16 10:50 PM,5.16,136,"51,17"
09/11/16 11:00 PM,5.35,130,"111,65"
09/11/16 11:10 PM,5.47,131,"138,00"
09/11/16 11:20 PM,4.71,143,"175,59"
09/11/16 11:30 PM,4.62,140,"209,08"
09/11/16 11:40 PM,4.78,142,"231,22"
09/11/16 11:50 PM,4.82,138,"305,24"
09/12/16 12:00 AM,4.28,140,"304,86"
09/12/16 12:10 AM,4.5,136,"297,96"
09/12/16 12:20 AM,4.46,137,"300,39"
09/12/16 12:30 AM,4.52,137,"273,59"
09/12/16 12:40 AM,4.83,139,"224,05"
09/12/16 12:50 AM,4.28,137,"180,39"
09/12/16 01:00 AM,4.59,137,"133,02"
09/12/16 01:10 AM,5.19,152,"130,15"
09/12/16 01:20 AM,5.74,161,"113,05"
09/12/16 01:30 AM,6.17,166,"122,34"
09/12/16 01:40 AM,6.4,169,"137,40"
09/12/16 01:50 AM,7.61,175,"158,71"
09/12/16 02:00 AM,7.53,173,"207,24"
09/12/16 02:10 AM,6.27,169,"173,48"
09/12/16 02:20 AM,6.68,170,"201,40"
09/12/16 02:30 AM,6.48,168,"261,89"
09/12/16 02:40 AM,6.17,163,"334,33"
09/12/16 02:50 AM,5.22,154,"271,40"
09/12/16 03:00 AM,5.05,155,"210,15"
09/12/16 03:10 AM,5.9,157,"236,47"
09/12/16 03:20 AM,5.29,156,"160,84"
09/12/16 03:30 AM,4.91,155,"160,64"
09/12/16 03:40 AM,4.18,146,"160,48"
09/12/16 03:50 AM,5.03,146,"216,99"
09/12/16 04:00 AM,5.32,147,"304,85"
09/12/16 04:10 AM,5.21,151,"285,98"
09/12/16 04:20 AM,6.33,167,"212,19"
09/12/16 04:30 AM,6.81,165,"231,21"
09/12/16 04:40 AM,7.16,171,"238,66"
09/12/16 04:50 AM,8.9,174,"280,18"
09/12/16 05:00 AM,9.53,182,"215,05"
09/12/16 05:10 AM,8.04,182,"93,28"
09/12/16 05:20 AM,7.1,186,"116,78"
09/12/16 05:30 AM,5.6,205,"75,24"
09/12/16 05:40 AM,5.35,206,"187,16"
09/12/16 05:50 AM,6.9,194,"268,22"
09/12/16 06:00 AM,7.26,186,"292,19"
09/12/16 06:10 AM,8.65,174,"354,70"
09/12/16 06:20 AM,9.12,172,"425,72"
09/12/16 06:30 AM,8.33,171,"418,29"
09/12/16 06:40 AM,7.34,170,"302,98"
09/12/16 06:50 AM,6.36,170,"223,96"
09/12/16 07:00 AM,6.52,182,"99,95"
09/12/16 07:10 AM,5.19,180,"129,24"
09/12/16 07:20 AM,6.15,165,"201,08"
09/12/16 07:30 AM,5.9,166,"167,62"
09/12/16 07:40 AM,5.37,171,"118,99"
09/12/16 07:50 AM,5.08,167,"204,40"
09/12/16 08:00 AM,5.8,164,"209,14"
09/12/16 08:10 AM,5.37,159,"126,03"
09/12/16 08:20 AM,4.91,158,"50,01"
09/12/16 08:30 AM,5.24,154,"58,29"
09/12/16 08:40 AM,5.09,151,"130,44"
09/12/16 08:50 AM,5.29,148,"143,64"
09/12/16 09:00 AM,5.25,152,"216,61"
09/12/16 09:10 AM,5.14,154,"175,76"
09/12/16 09:20 AM,4.68,161,"199,98"
09/12/16 09:30 AM,5.05,161,"145,27"
09/12/16 09:40 AM,4.8,163,"93,79"
09/12/16 09:50 AM,6.09,166,"84,43"
09/12/16 10:00 AM,6.41,167,"166,63"
09/12/16 10:10 AM,5.38,152,"39,01"
09/12/16 10:20 AM,5.57,173,"87,10"
09/12/16 10:30 AM,7.25,190,"256,53"
09/12/16 10:40 AM,8.61,196,"602,24"
09/12/16 10:50 AM,8.37,203,"671,11"
09/12/16 11:00 AM,8.77,207,"716,68"
09/12/16 11:10 AM,8.1,210,"658,63"
09/12/16 11:20 AM,8.23,209,"711,86"
09/12/16 11:30 AM,8.49,206,"606,77"
09/12/16 11:40 AM,8.36,199,"511,43"
09/12/16 11:50 AM,8.07,202,"662,03"
09/12/16 12:00 PM,9.06,205,"549,22"
09/12/16 12:10 PM,8.37,215,"450,09"
09/12/16 12:20 PM,7.21,226,"411,37"
09/12/16 12:30 PM,7.18,229,"460,81"
09/12/16 12:40 PM,7.99,218,"470,00"
09/12/16 12:50 PM,7.09,229,"401,35"
09/12/16 01:00 PM,7.37,231,"423,00"
09/12/16 01:10 PM,7.73,232,"371,30"
09/12/16 01:20 PM,7.57,233,"403,64"
09/12/16 01:30 PM,6.77,243,"323,58"
09/12/16 01:40 PM,7.15,246,"363,24"
09/12/16 01:50 PM,7.59,242,"450,83"
09/12/16 02:00 PM,8.47,240,"552,62"
09/12/16 02:10 PM,7.74,231,"668,24"
09/12/16 02:20 PM,8.58,229,"718,41"
09/12/16 02:30 PM,8.36,229,"624,90"
09/12/16 02:40 PM,8.79,226,"749,81"
09/12/16 02:50 PM,8.53,211,"771,85"
09/12/16 03:00 PM,8.9,209,"704,10"
09/12/16 03:10 PM,8.67,220,"774,66"
09/12/16 03:20 PM,9.73,211,"933,95"
09/12/16 03:30 PM,9.72,206,"799,77"
09/12/16 03:40 PM,9.11,200,"659,46"
09/12/16 03:50 PM,8.05,208,"623,84"
09/12/16 04:00 PM,9.12,204,"642,03"
09/12/16 04:10 PM,10.77,208,"1.028,71"
09/12/16 04:20 PM,9.95,215,"1.018,22"
09/12/16 04:30 PM,10.22,211,"1.258,82"
09/12/16 04:40 PM,9.81,208,"1.257,23"
09/12/16 04:50 PM,9.96,207,"1.305,72"
09/12/16 05:00 PM,9.27,213,"1.196,09"
09/12/16 05:10 PM,8.82,202,"716,90"
09/12/16 05:20 PM,8.16,210,"584,92"
09/12/16 05:30 PM,7.96,207,"608,05"
09/12/16 05:40 PM,7.08,198,"468,54"
09/12/16 05:50 PM,7.61,203,"520,73"
09/12/16 06:00 PM,7.3,211,"365,33"
09/12/16 06:10 PM,7.76,218,"391,15"
09/12/16 06:20 PM,7.48,226,"458,52"
09/12/16 06:30 PM,7.7,225,"448,43"
09/12/16 06:40 PM,7.32,223,"317,53"
09/12/16 06:50 PM,6.44,226,"229,18"
09/12/16 07:00 PM,6.42,242,"262,50"
09/12/16 07:10 PM,7.06,252,"360,87"
09/12/16 07:20 PM,6.38,244,"163,57"
09/12/16 07:30 PM,6.12,238,"120,81"
09/12/16 07:40 PM,6.66,232,"147,50"
09/12/16 07:50 PM,6.43,217,"98,57"
09/12/16 08:00 PM,5.14,207,"0,06"
09/12/16 08:10 PM,5.38,204,"1,87"
09/12/16 08:20 PM,5.23,208,"13,41"
09/12/16 08:30 PM,4.84,216,"33,56"
09/12/16 08:40 PM,5.38,215,"15,07"
09/12/16 08:50 PM,5.51,204,"0,00"
09/12/16 09:00 PM,5.05,202,"0,00"
09/12/16 09:10 PM,5.07,201,"25,78"
09/12/16 09:20 PM,7.74,217,"279,19"
09/12/16 09:30 PM,10.65,249,"1.104,54"
09/12/16 09:40 PM,10.54,278,"1.121,53"
09/12/16 09:50 PM,10.24,279,"1.183,22"
09/12/16 10:00 PM,10.24,270,"1.149,10"
09/12/16 10:10 PM,9.53,260,"976,62"
09/12/16 10:20 PM,8.32,247,"505,98"
09/12/16 10:30 PM,8.41,235,"335,49"
09/12/16 10:40 PM,9.09,227,"489,29"
09/12/16 10:50 PM,7.29,211,"207,71"
09/12/16 11:00 PM,7.24,207,"230,17"
09/12/16 11:10 PM,7.12,201,"174,95"
09/12/16 11:20 PM,6.4,178,"122,90"
09/12/16 11:30 PM,6.41,176,"193,47"
09/12/16 11:40 PM,6.62,185,"271,34"
09/12/16 11:50 PM,6.89,191,"382,01"
09/13/16 12:00 AM,7.43,186,"201,54"
09/13/16 12:10 AM,7.61,181,"265,36"
09/13/16 12:20 AM,6.01,171,"255,60"
09/13/16 12:30 AM,5.38,169,"22,09"
09/13/16 12:40 AM,4.76,148,"34,03"
09/13/16 12:50 AM,3.91,145,"13,74"
09/13/16 01:00 AM,4.99,141,"89,06"
09/13/16 01:10 AM,5.64,175,"74,99"
09/13/16 01:20 AM,4.57,151,"12,80"
09/13/16 01:30 AM,5.4,119,"163,29"
09/13/16 01:40 AM,5.89,127,"142,28"
09/13/16 01:50 AM,4.63,133,"36,93"
09/13/16 02:00 AM,4.36,141,"118,79"
09/13/16 02:10 AM,5.38,152,"79,87"
09/13/16 02:20 AM,5.89,157,"61,87"
09/13/16 02:30 AM,7.18,176,"138,14"
09/13/16 02:40 AM,7.29,182,"242,21"
09/13/16 02:50 AM,10.06,196,"473,90"
09/13/16 03:00 AM,10.04,188,"554,34"
09/13/16 03:10 AM,8.51,172,"490,47"
09/13/16 03:20 AM,9.21,189,"378,29"
09/13/16 03:30 AM,8.77,224,"602,26"
09/13/16 03:40 AM,9.65,240,"895,52"
09/13/16 03:50 AM,8.35,237,"429,85"
09/13/16 04:00 AM,7.27,233,"227,70"
09/13/16 04:10 AM,7.47,235,"448,17"
09/13/16 04:20 AM,6.81,247,"272,87"
09/13/16 04:30 AM,6.97,238,"178,34"
09/13/16 04:40 AM,7.52,222,"203,56"
09/13/16 04:50 AM,4.99,218,"0,08"
09/13/16 05:00 AM,3.53,195,"0,00"
09/13/16 05:10 AM,3.54,128,"0,01"
09/13/16 05:20 AM,3.7,116,"0,00"
09/13/16 05:30 AM,3.24,85,"0,00"
09/13/16 05:40 AM,3.54,112,"0,00"
09/13/16 05:50 AM,3.45,129,"0,00"
09/13/16 06:00 AM,3.81,148,"0,00"
09/13/16 06:10 AM,4.26,140,"0,00"
09/13/16 06:20 AM,3.31,140,"0,00"
09/13/16 06:30 AM,3.33,162,"0,00"
09/13/16 06:40 AM,3.41,159,"0,00"
09/13/16 06:50 AM,3.48,129,"0,00"
09/13/16 07:00 AM,3.77,145,"0,00"
09/13/16 07:10 AM,3.62,139,"0,00"
09/13/16 07:20 AM,3.74,147,"0,00"
09/13/16 07:30 AM,4.04,146,"0,00"
09/13/16 07:40 AM,4.05,175,"0,00"
09/13/16 07:50 AM,3.79,180,"0,00"
09/13/16 08:00 AM,3.71,168,"0,00"
09/13/16 08:10 AM,3.61,154,"0,00"
09/13/16 08:20 AM,3.47,133,"0,00"
09/13/16 08:30 AM,4.17,182,"0,00"
09/13/16 08:40 AM,4.2,206,"0,00"
09/13/16 08:50 AM,3.99,187,"0,00"
09/13/16 09:00 AM,3.81,270,"0,00"
09/13/16 09:10 AM,4.94,279,"83,04"
09/13/16 09:20 AM,6.86,289,"259,14"
09/13/16 09:30 AM,7.07,296,"217,24"
09/13/16 09:40 AM,8.07,293,"281,89"
09/13/16 09:50 AM,6.68,294,"117,43"
09/13/16 10:00 AM,6.49,294,"186,83"
09/13/16 10:10 AM,7.74,295,"226,84"
09/13/16 10:20 AM,6.96,291,"232,93"
09/13/16 10:30 AM,7.55,290,"342,03"
09/13/16 10:40 AM,7.67,280,"444,87"
09/13/16 10:50 AM,8.94,282,"819,98"
09/13/16 11:00 AM,9.79,285,"682,30"
09/13/16 11:10 AM,8.95,281,"926,01"
09/13/16 11:20 AM,10.33,279,"1.087,03"
09/13/16 11:30 AM,11.61,281,"1.276,50"
09/13/16 11:40 AM,12.86,288,"1.502,53"
09/13/16 11:50 AM,12.93,290,"1.440,79"
09/13/16 12:00 PM,12.48,293,"1.433,60"
09/13/16 12:10 PM,12.26,293,"1.606,04"
09/13/16 12:20 PM,12.87,290,"1.521,01"
09/13/16 12:30 PM,12.07,290,"1.425,16"
09/13/16 12:40 PM,11.35,287,"1.494,73"
09/13/16 12:50 PM,13.68,287,"1.551,01"
09/13/16 01:00 PM,11.73,285,"1.356,30"
09/13/16 01:10 PM,11.72,282,"1.396,80"
09/13/16 01:20 PM,12.83,281,"1.399,12"
09/13/16 01:30 PM,13.08,292,"1.408,96"
09/13/16 01:40 PM,9.41,307,"774,86"
09/13/16 01:50 PM,10.4,300,"957,20"
09/13/16 02:00 PM,10.34,289,"666,92"
09/13/16 02:10 PM,9.67,284,"636,36"
09/13/16 02:20 PM,10.45,282,"819,87"
09/13/16 02:30 PM,10.63,277,"1.104,28"
09/13/16 02:40 PM,9.63,288,"842,94"
09/13/16 02:50 PM,8.48,279,"874,99"
09/13/16 03:00 PM,11.78,282,"1.427,81"
09/13/16 03:10 PM,10.57,282,"972,74"
09/13/16 03:20 PM,10.15,282,"710,98"
09/13/16 03:30 PM,8.91,282,"437,81"
09/13/16 03:40 PM,7.94,277,"289,14"
09/13/16 03:50 PM,6.39,264,"189,43"
09/13/16 04:00 PM,7.27,246,"396,81"
09/13/16 04:10 PM,8.63,311,"324,39"
09/13/16 04:20 PM,5.84,321,"1,65"
09/13/16 04:30 PM,6.07,277,"23,18"
09/13/16 04:40 PM,4.13,261,"116,23"
09/13/16 04:50 PM,7.4,271,"353,00"
09/13/16 05:00 PM,8.11,267,"437,65"
09/13/16 05:10 PM,9.42,280,"627,46"
09/13/16 05:20 PM,8.28,276,"266,02"
09/13/16 05:30 PM,8.71,265,"470,77"
09/13/16 05:40 PM,5.93,268,"121,28"
09/13/16 05:50 PM,5.93,274,"75,28"
09/13/16 06:00 PM,4.88,237,"37,19"
09/13/16 06:10 PM,7.54,241,"285,95"
09/13/16 06:20 PM,8.88,253,"567,33"
09/13/16 06:30 PM,9.55,270,"610,84"
09/13/16 06:40 PM,9.9,272,"763,73"
09/13/16 06:50 PM,9.88,277,"724,22"
09/13/16 07:00 PM,8.29,271,"517,63"
09/13/16 07:10 PM,8.62,285,"321,02"
09/13/16 07:20 PM,6.97,293,"92,23"
09/13/16 07:30 PM,6.23,283,"99,87"
09/13/16 07:40 PM,8.04,282,"442,52"
09/13/16 07:50 PM,7.64,288,"229,86"
09/13/16 08:00 PM,7.57,276,"210,30"
09/13/16 08:10 PM,6.47,275,"83,70"
09/13/16 08:20 PM,5.44,248,"3,27"
09/13/16 08:30 PM,6.31,267,"147,19"
09/13/16 08:40 PM,7.41,272,"419,96"
09/13/16 08:50 PM,9.1,284,"582,54"
09/13/16 09:00 PM,9.49,291,"293,06"
09/13/16 09:10 PM,6.88,291,"128,06"
09/13/16 09:20 PM,5.7,278,"23,88"
09/13/16 09:30 PM,5.77,266,"0,10"
09/13/16 09:40 PM,6.27,259,"49,73"
09/13/16 09:50 PM,5.56,247,"88,99"
09/13/16 10:00 PM,6.08,262,"65,54"
09/13/16 10:10 PM,6.72,246,"315,75"
09/13/16 10:20 PM,8.05,239,"434,26"
09/13/16 10:30 PM,7.85,241,"553,04"
09/13/16 10:40 PM,9.52,258,"1.131,33"
09/13/16 10:50 PM,10.99,277,"1.168,82"
09/13/16 11:00 PM,11.79,275,"1.068,22"
09/13/16 11:10 PM,9.45,272,"524,54"
09/13/16 11:20 PM,7.73,268,"260,50"
09/13/16 11:30 PM,6.32,256,"115,48"
09/13/16 11:40 PM,6.55,274,"201,07"
09/13/16 11:50 PM,7.67,291,"354,94"
09/14/16 12:00 AM,8.03,298,"339,54"
09/14/16 12:10 AM,7.56,294,"213,02"
09/14/16 12:20 AM,7.12,283,"197,92"
09/14/16 12:30 AM,8.05,281,"338,07"
09/14/16 12:40 AM,8.16,281,"348,40"
09/14/16 12:50 AM,7.35,287,"283,57"
09/14/16 01:00 AM,6.58,283,"193,87"
09/14/16 01:10 AM,6.53,277,"148,29"
09/14/16 01:20 AM,6.09,256,"149,34"
09/14/16 01:30 AM,6.08,243,"257,03"
09/14/16 01:40 AM,7.64,241,"424,88"
09/14/16 01:50 AM,7.68,238,"444,27"
09/14/16 02:00 AM,8.54,240,"692,60"
09/14/16 02:10 AM,9.56,245,"900,54"
09/14/16 02:20 AM,9.6,245,"1.054,91"
09/14/16 02:30 AM,9.74,245,"921,10"
09/14/16 02:40 AM,8.51,250,"594,01"
09/14/16 02:50 AM,8.38,241,"436,03"
09/14/16 03:00 AM,7.13,246,"231,44"
09/14/16 03:10 AM,7.21,254,"321,84"
09/14/16 03:20 AM,7.34,252,"278,48"
09/14/16 03:30 AM,6.86,254,"241,61"
09/14/16 03:40 AM,7.18,255,"339,76"
09/14/16 03:50 AM,7.11,242,"332,03"
09/14/16 04:00 AM,7.72,241,"468,50"
09/14/16 04:10 AM,7.68,242,"447,76"
09/14/16 04:20 AM,7.41,240,"371,44"
09/14/16 04:30 AM,6.98,233,"338,44"
09/14/16 04:40 AM,7.39,243,"372,49"
09/14/16 04:50 AM,8.22,245,"613,85"
09/14/16 05:00 AM,8.83,238,"566,62"
09/14/16 05:10 AM,8.34,236,"518,42"
09/14/16 05:20 AM,8.89,245,"545,99"
09/14/16 05:30 AM,8.83,250,"638,88"
09/14/16 05:40 AM,9.18,238,"711,95"
09/14/16 05:50 AM,9.07,238,"836,28"
09/14/16 06:00 AM,8.64,240,"710,90"
09/14/16 06:10 AM,8.04,244,"390,99"
09/14/16 06:20 AM,7.21,247,"372,03"
09/14/16 06:30 AM,7.16,241,"466,46"
09/14/16 06:40 AM,8.24,237,"604,74"
09/14/16 06:50 AM,8.57,240,"786,90"
09/14/16 07:00 AM,9.07,245,"935,00"
09/14/16 07:10 AM,9.65,241,"955,89"
09/14/16 07:20 AM,9.1,241,"959,78"
09/14/16 07:30 AM,9.17,244,"800,67"
09/14/16 07:40 AM,8.68,240,"620,32"
09/14/16 07:50 AM,8.44,239,"359,12"
09/14/16 08:00 AM,10.01,252,"441,30"
09/14/16 08:10 AM,7.67,254,"407,61"
09/14/16 08:20 AM,7.95,257,"474,02"
09/14/16 08:30 AM,7.92,257,"441,31"
09/14/16 08:40 AM,7.56,257,"290,34"
09/14/16 08:50 AM,7.47,259,"456,41"
09/14/16 09:00 AM,8.64,250,"729,29"
09/14/16 09:10 AM,9.2,248,"979,54"
09/14/16 09:20 AM,8.68,247,"896,48"
09/14/16 09:30 AM,9.91,248,"1.122,21"
09/14/16 09:40 AM,10.73,251,"1.199,74"
09/14/16 09:50 AM,9.77,259,"1.128,69"
09/14/16 10:00 AM,10.13,256,"1.210,05"
09/14/16 10:10 AM,10.22,248,"1.021,24"
09/14/16 10:20 AM,9.3,248,"933,79"
09/14/16 10:30 AM,9.66,247,"1.071,90"
09/14/16 10:40 AM,8.98,245,"1.036,18"
09/14/16 10:50 AM,12.11,247,"1.279,51"
09/14/16 11:00 AM,11.69,259,"1.681,25"
09/14/16 11:10 AM,13.14,276,"1.495,88"
09/14/16 11:20 AM,10.24,274,"893,20"
09/14/16 11:30 AM,8.58,264,"487,39"
09/14/16 11:40 AM,8.07,253,"593,39"
09/14/16 11:50 AM,11.7,260,"1.161,47"
09/14/16 12:00 PM,11.16,260,"1.300,04"
09/14/16 12:10 PM,11.55,262,"1.564,65"
09/14/16 12:20 PM,13.75,264,"2.026,20"
09/14/16 12:30 PM,13.28,269,"1.934,77"
09/14/16 12:40 PM,12.72,265,"1.844,18"
09/14/16 12:50 PM,11.38,257,"1.544,92"
09/14/16 01:00 PM,11.38,249,"1.321,89"
09/14/16 01:10 PM,11.21,251,"1.149,39"
09/14/16 01:20 PM,15.11,249,"1.515,74"
09/14/16 01:30 PM,13.32,265,"1.659,32"
09/14/16 01:40 PM,14.83,283,"1.705,46"
09/14/16 01:50 PM,11.8,281,"1.066,63"
09/14/16 02:00 PM,9.63,262,"1.075,44"
09/14/16 02:10 PM,11.33,256,"1.384,46"
09/14/16 02:20 PM,12.41,262,"1.630,30"
09/14/16 02:30 PM,11.69,265,"1.508,81"
09/14/16 02:40 PM,12.11,267,"1.642,99"
09/14/16 02:50 PM,12.24,256,"1.796,24"
09/14/16 03:00 PM,13.63,256,"2.071,11"
09/14/16 03:10 PM,13.13,255,"2.038,07"
09/14/16 03:20 PM,13.73,254,"1.978,74"
09/14/16 03:30 PM,12.25,264,"1.745,46"
09/14/16 03:40 PM,10.85,261,"1.566,19"
09/14/16 03:50 PM,12.17,259,"1.834,73"
09/14/16 04:00 PM,12.46,260,"1.981,04"
09/14/16 04:10 PM,11.83,259,"2.168,32"
09/14/16 04:20 PM,12.09,260,"2.095,50"
09/14/16 04:30 PM,13.36,261,"2.029,18"
09/14/16 04:40 PM,13.43,260,"2.003,05"
09/14/16 04:50 PM,11.6,252,"1.766,14"
09/14/16 05:00 PM,11.99,248,"1.756,21"
09/14/16 05:10 PM,11.85,251,"1.808,41"
09/14/16 05:20 PM,13.05,247,"1.864,61"
09/14/16 05:30 PM,12.69,243,"1.803,20"
09/14/16 05:40 PM,13.04,250,"1.950,31"
09/14/16 05:50 PM,12.58,252,"2.098,64"
09/14/16 06:00 PM,13.35,259,"1.981,48"
09/14/16 06:10 PM,12.11,258,"2.071,16"
09/14/16 06:20 PM,13.5,253,"2.106,85"
09/14/16 06:30 PM,13.57,257,"2.073,90"
09/14/16 06:40 PM,11.48,263,"1.990,89"
09/14/16 06:50 PM,12.89,256,"2.158,40"
09/14/16 07:00 PM,13.38,254,"2.070,19"
09/14/16 07:10 PM,13.55,257,"2.181,23"
09/14/16 07:20 PM,13.86,258,"2.185,26"
09/14/16 07:30 PM,12.55,259,"1.904,30"
09/14/16 07:40 PM,13.53,260,"1.880,44"
09/14/16 07:50 PM,13.47,271,"1.733,83"
09/14/16 08:00 PM,12.64,280,"1.359,80"
09/14/16 08:10 PM,12.43,288,"1.172,17"
09/14/16 08:20 PM,9.45,274,"1.209,30"
09/14/16 08:30 PM,11.07,281,"1.499,14"
09/14/16 08:40 PM,12.53,273,"1.743,13"
09/14/16 08:50 PM,11.84,274,"1.606,17"
09/14/16 09:00 PM,11.42,268,"1.650,68"
09/14/16 09:10 PM,12.43,261,"1.767,54"
