Date,Speed (m/s),Direction (º),Energy (kWh)
09/02/16 06:10 AM,20.64,211,"2.025,75"
09/02/16 06:20 AM,20.74,211,"2.101,35"
09/02/16 06:30 AM,19.73,213,"2.270,13"
09/02/16 06:40 AM,17.84,214,"2.477,88"
09/02/16 06:50 AM,17.23,215,"2.465,54"
09/02/16 07:00 AM,17.35,215,"2.452,91"
09/02/16 07:10 AM,17.04,217,"2.464,31"
09/02/16 07:20 AM,17.6,217,"2.420,65"
09/02/16 07:30 AM,17.92,219,"2.436,14"
09/02/16 07:40 AM,19.21,222,"2.441,54"
09/02/16 07:50 AM,19.9,225,"2.424,35"
09/02/16 08:00 AM,18.97,231,"2.445,81"
09/02/16 08:10 AM,18.59,232,"2.479,45"
09/02/16 08:20 AM,18.78,229,"2.542,38"
09/02/16 08:30 AM,18.94,230,"2.439,18"
09/02/16 08:40 AM,19.33,230,"2.420,82"
09/02/16 08:50 AM,18.3,243,"2.313,00"
09/02/16 09:00 AM,20.82,261,"1.765,78"
09/02/16 09:10 AM,23.82,259,"1.489,02"
09/02/16 09:20 AM,22.86,257,"1.256,32"
09/02/16 09:30 AM,21.41,259,"1.282,98"
09/02/16 09:40 AM,21.74,254,"1.365,18"
09/02/16 09:50 AM,20.48,250,"1.818,47"
09/02/16 10:00 AM,20.12,248,"2.070,63"
09/02/16 10:10 AM,19.66,253,"2.160,39"
09/02/16 10:20 AM,19.28,253,"2.392,90"
09/02/16 10:30 AM,18.27,254,"2.450,33"
09/02/16 10:40 AM,19.58,255,"2.255,36"
09/02/16 10:50 AM,19.74,251,"2.225,68"
09/02/16 11:00 AM,16.62,245,"2.340,00"
09/02/16 11:10 AM,19.46,247,"2.427,29"
09/02/16 11:20 AM,18.92,251,"2.429,19"
09/02/16 11:30 AM,18.75,252,"2.432,66"
09/02/16 11:40 AM,18.39,252,"2.418,79"
09/02/16 11:50 AM,18.79,252,"2.366,33"
09/02/16 12:00 PM,17.13,250,"2.345,35"
09/02/16 12:10 PM,18.62,249,"2.384,16"
09/02/16 12:20 PM,19.47,243,"2.416,47"
09/02/16 12:30 PM,17.86,239,"2.374,12"
09/02/16 12:40 PM,19.89,238,"2.399,73"
09/02/16 12:50 PM,16.97,237,"2.342,94"
09/02/16 01:00 PM,17.48,238,"2.452,02"
09/02/16 01:10 PM,17.84,236,"2.483,02"
09/02/16 01:20 PM,17.81,231,"2.498,39"
09/02/16 01:30 PM,16.28,239,"2.448,37"
09/02/16 01:40 PM,15.26,238,"2.415,08"
09/02/16 01:50 PM,16.02,238,"2.483,17"
09/02/16 02:00 PM,16.19,239,"2.432,40"
09/02/16 02:10 PM,13.32,236,"2.272,91"
09/02/16 02:20 PM,14.76,243,"2.404,35"
09/02/16 02:30 PM,14.65,241,"2.462,07"
09/02/16 02:40 PM,17.22,243,"2.501,39"
09/02/16 02:50 PM,19.18,242,"2.541,56"
09/02/16 03:00 PM,18.86,245,"2.535,93"
09/02/16 03:10 PM,16.17,239,"2.509,82"
09/02/16 03:20 PM,18.17,242,"2.478,02"
09/02/16 03:30 PM,18.44,242,"2.444,88"
09/02/16 03:40 PM,17.05,246,"2.306,19"
09/02/16 03:50 PM,14.69,250,"2.311,59"
09/02/16 04:00 PM,17.74,247,"2.596,93"
09/02/16 04:10 PM,17.09,244,"2.567,46"
09/02/16 04:20 PM,19.47,251,"2.636,15"
09/02/16 04:30 PM,19.11,249,"2.610,19"
09/02/16 04:40 PM,18.58,253,"2.626,38"
09/02/16 04:50 PM,18.09,248,"2.497,94"
09/02/16 05:00 PM,18.1,265,"2.553,38"
09/02/16 05:10 PM,18.55,265,"2.583,94"
09/02/16 05:20 PM,20.43,255,"2.627,43"
09/02/16 05:30 PM,17.89,250,"2.386,85"
09/02/16 05:40 PM,17.59,251,"2.432,85"
09/02/16 05:50 PM,18.62,253,"2.547,93"
09/02/16 06:00 PM,20.12,251,"2.635,91"
09/02/16 06:10 PM,18.51,255,"2.609,69"
09/02/16 06:20 PM,18.86,252,"2.423,39"
09/02/16 06:30 PM,18.8,251,"2.492,64"
09/02/16 06:40 PM,18.85,250,"2.555,64"
09/02/16 06:50 PM,18.32,256,"2.599,75"
09/02/16 07:00 PM,20.63,265,"2.318,68"
09/02/16 07:10 PM,18.8,257,"2.387,44"
09/02/16 07:20 PM,16.63,258,"2.433,64"
09/02/16 07:30 PM,17.67,256,"2.536,10"
09/02/16 07:40 PM,17.06,255,"2.593,59"
09/02/16 07:50 PM,16.99,253,"2.531,18"
09/02/16 08:00 PM,15.8,255,"2.506,51"
09/02/16 08:10 PM,16.53,250,"2.416,99"
09/02/16 08:20 PM,15.85,257,"2.505,10"
09/02/16 08:30 PM,14.44,259,"2.168,89"
09/02/16 08:40 PM,12.9,254,"1.910,80"
09/02/16 08:50 PM,13.07,248,"1.927,05"
09/02/16 09:00 PM,16.49,253,"2.455,78"
09/02/16 09:10 PM,16.84,250,"2.538,10"
09/02/16 09:20 PM,17.34,246,"2.557,68"
09/02/16 09:30 PM,18.44,248,"2.583,48"
09/02/16 09:40 PM,17.44,251,"2.582,84"
09/02/16 09:50 PM,16.95,249,"2.481,27"
09/02/16 10:00 PM,17.51,251,"2.510,79"
09/02/16 10:10 PM,15.84,241,"2.326,66"
09/02/16 10:20 PM,16.93,243,"2.299,03"
09/02/16 10:30 PM,17.71,258,"2.502,02"
09/02/16 10:40 PM,16.17,252,"2.424,76"
09/02/16 10:50 PM,16.7,248,"2.440,18"
09/02/16 11:00 PM,18.14,253,"2.530,02"
09/02/16 11:10 PM,16.41,249,"2.413,88"
09/02/16 11:20 PM,15.05,251,"2.347,61"
09/02/16 11:30 PM,14.51,250,"2.279,93"
09/02/16 11:40 PM,15.58,256,"2.390,40"
09/02/16 11:50 PM,15.54,266,"2.443,29"
10/02/16 12:00 AM,15.21,262,"2.343,47"
10/02/16 12:10 AM,15.46,259,"2.265,99"
10/02/16 12:20 AM,13.13,261,"2.101,40"
10/02/16 12:30 AM,12.85,259,"2.168,64"
10/02/16 12:40 AM,13.18,258,"1.961,64"
10/02/16 12:50 AM,12.05,261,"1.833,22"
10/02/16 01:00 AM,10.87,262,"1.447,99"
10/02/16 01:10 AM,10.4,256,"1.325,68"
10/02/16 01:20 AM,10.13,246,"1.049,84"
10/02/16 01:30 AM,8.83,238,"866,86"
10/02/16 01:40 AM,9.06,242,"831,77"
10/02/16 01:50 AM,9.2,246,"776,69"
10/02/16 02:00 AM,8.5,250,"700,45"
10/02/16 02:10 AM,8.05,249,"588,81"
10/02/16 02:20 AM,7.9,248,"465,78"
10/02/16 02:30 AM,7.19,248,"323,16"
10/02/16 02:40 AM,6.63,249,"214,21"
10/02/16 02:50 AM,6.66,245,"230,79"
10/02/16 03:00 AM,6.86,249,"252,94"
10/02/16 03:10 AM,6.8,250,"218,75"
10/02/16 03:20 AM,5.93,247,"53,80"
10/02/16 03:30 AM,5.5,255,"0,21"
10/02/16 03:40 AM,4.47,247,"0,02"
10/02/16 03:50 AM,3.29,257,"0,00"
10/02/16 04:00 AM,3.33,275,"0,00"
10/02/16 04:10 AM,1,288,"0,00"
10/02/16 04:20 AM,2.77,285,"0,00"
10/02/16 04:30 AM,3.3,239,"0,01"
10/02/16 04:40 AM,3.98,247,"0,00"
10/02/16 04:50 AM,3.44,283,"0,00"
10/02/16 05:00 AM,3.39,296,"0,00"
10/02/16 05:10 AM,3.54,265,"0,00"
10/02/16 05:20 AM,4.25,240,"0,01"
10/02/16 05:30 AM,5.92,230,"72,92"
10/02/16 05:40 AM,6.73,234,"102,55"
10/02/16 05:50 AM,6.89,233,"121,06"
10/02/16 06:00 AM,6.68,235,"117,12"
10/02/16 06:10 AM,6.4,234,"103,36"
10/02/16 06:20 AM,7.2,228,"137,28"
10/02/16 06:30 AM,7.92,223,"206,84"
10/02/16 06:40 AM,8.33,222,"330,11"
10/02/16 06:50 AM,8.9,224,"406,04"
10/02/16 07:00 AM,8.61,227,"525,60"
10/02/16 07:10 AM,8.91,224,"707,11"
10/02/16 07:20 AM,10.46,218,"1.044,89"
10/02/16 07:30 AM,12.17,217,"1.592,98"
10/02/16 07:40 AM,12.71,225,"1.888,55"
10/02/16 07:50 AM,13.95,232,"2.153,63"
10/02/16 08:00 AM,14.68,236,"2.342,64"
10/02/16 08:10 AM,15.41,243,"2.452,28"
10/02/16 08:20 AM,15.78,245,"2.437,60"
10/02/16 08:30 AM,16.97,247,"2.588,30"
10/02/16 08:40 AM,17.73,248,"2.594,15"
10/02/16 08:50 AM,17.22,251,"2.590,27"
10/02/16 09:00 AM,17.76,253,"2.595,53"
10/02/16 09:10 AM,17.41,254,"2.568,83"
10/02/16 09:20 AM,18.14,255,"2.544,09"
10/02/16 09:30 AM,18.08,256,"2.553,91"
10/02/16 09:40 AM,18.47,255,"2.539,34"
10/02/16 09:50 AM,18.44,255,"2.571,95"
10/02/16 10:00 AM,18.42,255,"2.536,43"
10/02/16 10:10 AM,19.19,257,"2.567,24"
10/02/16 10:20 AM,17.87,258,"2.603,96"
10/02/16 10:30 AM,17.55,259,"2.384,56"
10/02/16 10:40 AM,16.72,258,"2.545,82"
10/02/16 10:50 AM,16.13,259,"2.579,40"
10/02/16 11:00 AM,15.56,259,"2.556,80"
10/02/16 11:10 AM,16.42,261,"2.595,27"
10/02/16 11:20 AM,17.27,262,"2.568,34"
10/02/16 11:30 AM,17.51,260,"2.486,24"
10/02/16 11:40 AM,17.6,260,"2.541,98"
10/02/16 11:50 AM,17.71,260,"2.484,04"
10/02/16 12:00 PM,18.91,260,"2.575,01"
10/02/16 12:10 PM,17.98,265,"2.526,46"
10/02/16 12:20 PM,17.79,265,"2.465,20"
10/02/16 12:30 PM,18.44,260,"2.581,57"
10/02/16 12:40 PM,20.28,260,"2.531,25"
10/02/16 12:50 PM,20.97,262,"2.612,94"
10/02/16 01:00 PM,21.89,263,"2.652,74"
10/02/16 01:10 PM,20.18,261,"2.619,45"
10/02/16 01:20 PM,19.84,264,"2.546,60"
10/02/16 01:30 PM,19.37,260,"2.445,18"
10/02/16 01:40 PM,16.72,266,"2.515,67"
10/02/16 01:50 PM,18.06,263,"2.469,86"
10/02/16 02:00 PM,17.73,265,"2.443,73"
10/02/16 02:10 PM,17.2,269,"2.393,24"
10/02/16 02:20 PM,16.6,271,"2.348,83"
10/02/16 02:30 PM,15.88,270,"2.319,56"
10/02/16 02:40 PM,15.17,269,"2.341,66"
10/02/16 02:50 PM,13.76,268,"2.120,86"
10/02/16 03:00 PM,14.53,268,"2.208,84"
10/02/16 03:10 PM,13.76,268,"2.119,52"
10/02/16 03:20 PM,12.19,266,"1.899,28"
10/02/16 03:30 PM,13.59,262,"1.864,37"
10/02/16 03:40 PM,13.09,262,"1.891,45"
10/02/16 03:50 PM,13.75,258,"1.922,79"
10/02/16 04:00 PM,14.16,255,"1.887,47"
10/02/16 04:10 PM,13.07,256,"2.027,33"
10/02/16 04:20 PM,13.02,258,"1.922,95"
10/02/16 04:30 PM,10.72,257,"1.800,31"
10/02/16 04:40 PM,13.44,248,"1.635,00"
10/02/16 04:50 PM,13.26,253,"1.841,77"
10/02/16 05:00 PM,12.44,249,"1.791,23"
10/02/16 05:10 PM,13.24,246,"1.997,60"
10/02/16 05:20 PM,14.27,248,"2.029,73"
10/02/16 05:30 PM,13.52,246,"1.737,31"
10/02/16 05:40 PM,13.44,249,"1.761,58"
10/02/16 05:50 PM,13.24,254,"2.219,78"
10/02/16 06:00 PM,15.75,251,"2.384,60"
10/02/16 06:10 PM,14.96,258,"2.304,70"
10/02/16 06:20 PM,14.03,256,"2.187,18"
10/02/16 06:30 PM,15.31,256,"2.392,00"
10/02/16 06:40 PM,16.89,259,"2.433,35"
10/02/16 06:50 PM,16.19,265,"2.496,68"
10/02/16 07:00 PM,15.59,262,"2.416,79"
10/02/16 07:10 PM,14.49,261,"2.366,57"
10/02/16 07:20 PM,16.25,264,"2.423,60"
10/02/16 07:30 PM,13.84,267,"2.136,12"
10/02/16 07:40 PM,12.29,266,"2.084,72"
10/02/16 07:50 PM,12.84,263,"2.178,06"
10/02/16 08:00 PM,13.54,263,"2.069,72"
10/02/16 08:10 PM,11.01,261,"2.008,89"
10/02/16 08:20 PM,11.6,261,"2.098,42"
10/02/16 08:30 PM,13.21,260,"2.092,18"
10/02/16 08:40 PM,12.61,257,"1.937,02"
10/02/16 08:50 PM,12.23,265,"1.790,36"
10/02/16 09:00 PM,13.27,274,"1.883,84"
10/02/16 09:10 PM,12.36,272,"1.929,09"
10/02/16 09:20 PM,11.84,271,"1.768,38"
10/02/16 09:30 PM,12.5,271,"2.021,31"
10/02/16 09:40 PM,13.46,272,"2.026,77"
10/02/16 09:50 PM,12.16,271,"1.616,62"
10/02/16 10:00 PM,11.59,270,"1.351,96"
10/02/16 10:10 PM,10.48,269,"1.011,34"
10/02/16 10:20 PM,8.51,279,"1.053,66"
10/02/16 10:30 PM,10.47,278,"1.248,80"
10/02/16 10:40 PM,9.58,272,"1.037,96"
10/02/16 10:50 PM,7.95,273,"690,81"
10/02/16 11:00 PM,8.67,273,"760,69"
10/02/16 11:10 PM,9.37,281,"1.004,50"
10/02/16 11:20 PM,9.5,276,"1.042,46"
10/02/16 11:30 PM,9.52,276,"956,32"
10/02/16 11:40 PM,9.29,272,"785,77"
10/02/16 11:50 PM,8.15,272,"753,84"
11/02/16 12:00 AM,8.94,272,"877,24"
11/02/16 12:10 AM,8.77,269,"614,79"
11/02/16 12:20 AM,7.45,267,"394,76"
11/02/16 12:30 AM,7.36,268,"403,34"
11/02/16 12:40 AM,7.56,268,"382,73"
11/02/16 12:50 AM,7.68,269,"382,61"
11/02/16 01:00 AM,7.27,266,"323,38"
11/02/16 01:10 AM,6.89,268,"310,26"
11/02/16 01:20 AM,6.37,269,"227,06"
11/02/16 01:30 AM,6.43,269,"191,78"
11/02/16 01:40 AM,5.75,273,"138,47"
11/02/16 01:50 AM,5.17,267,"58,07"
11/02/16 02:00 AM,4.48,261,"0,74"
11/02/16 02:10 AM,4.27,263,"3,33"
11/02/16 02:20 AM,4.09,262,"0,00"
11/02/16 02:30 AM,4.25,252,"0,38"
11/02/16 02:40 AM,5.02,240,"0,04"
11/02/16 02:50 AM,4.81,240,"0,00"
11/02/16 03:00 AM,4.47,240,"0,00"
11/02/16 03:10 AM,4.74,241,"0,03"
11/02/16 03:20 AM,5.14,239,"0,00"
11/02/16 03:30 AM,5.42,235,"0,08"
11/02/16 03:40 AM,5.63,236,"79,73"
11/02/16 03:50 AM,5.99,234,"148,13"
11/02/16 04:00 AM,6.04,236,"158,28"
11/02/16 04:10 AM,6.2,234,"154,86"
11/02/16 04:20 AM,6.14,233,"126,23"
11/02/16 04:30 AM,6.46,233,"158,42"
11/02/16 04:40 AM,6.34,235,"173,66"
11/02/16 04:50 AM,6.31,238,"171,22"
11/02/16 05:00 AM,5.94,245,"112,26"
11/02/16 05:10 AM,5.72,260,"111,49"
11/02/16 05:20 AM,6.42,267,"184,17"
11/02/16 05:30 AM,7.09,251,"222,57"
11/02/16 05:40 AM,7.24,244,"256,04"
11/02/16 05:50 AM,7.19,239,"282,80"
11/02/16 06:00 AM,6.99,252,"266,06"
11/02/16 06:10 AM,7.05,259,"265,77"
11/02/16 06:20 AM,7.42,259,"316,14"
11/02/16 06:30 AM,6.9,255,"285,20"
11/02/16 06:40 AM,7.02,257,"333,80"
11/02/16 06:50 AM,7.6,264,"483,18"
11/02/16 07:00 AM,8.9,271,"520,99"
11/02/16 07:10 AM,7.6,286,"283,26"
11/02/16 07:20 AM,6.34,294,"177,25"
11/02/16 07:30 AM,4.75,271,"20,95"
11/02/16 07:40 AM,5.9,259,"155,53"
11/02/16 07:50 AM,6.04,262,"168,26"
11/02/16 08:00 AM,6.55,269,"161,38"
11/02/16 08:10 AM,6.17,281,"134,82"
11/02/16 08:20 AM,5.71,290,"54,39"
11/02/16 08:30 AM,5.12,290,"1,30"
11/02/16 08:40 AM,4.59,286,"0,17"
11/02/16 08:50 AM,4.42,284,"0,00"
11/02/16 09:00 AM,4.31,276,"0,00"
11/02/16 09:10 AM,4.02,250,"0,00"
11/02/16 09:20 AM,4.19,244,"0,07"
11/02/16 09:30 AM,4.66,238,"30,73"
11/02/16 09:40 AM,5.42,233,"116,85"
11/02/16 09:50 AM,5.72,225,"145,74"
11/02/16 10:00 AM,6.03,222,"172,86"
11/02/16 10:10 AM,6.13,221,"231,49"
11/02/16 10:20 AM,6.04,221,"254,50"
11/02/16 10:30 AM,6.34,228,"273,77"
11/02/16 10:40 AM,6.1,231,"278,77"
11/02/16 10:50 AM,6.77,231,"488,43"
11/02/16 11:00 AM,7.35,237,"513,71"
11/02/16 11:10 AM,7.32,234,"421,45"
11/02/16 11:20 AM,7.59,246,"557,59"
11/02/16 11:30 AM,7.67,242,"465,49"
11/02/16 11:40 AM,7.24,244,"424,82"
11/02/16 11:50 AM,7.25,249,"445,52"
11/02/16 12:00 PM,8.24,248,"497,69"
11/02/16 12:10 PM,7.83,247,"412,81"
11/02/16 12:20 PM,7.31,243,"327,70"
11/02/16 12:30 PM,7.55,247,"326,18"
11/02/16 12:40 PM,7.79,245,"362,31"
11/02/16 12:50 PM,6.51,253,"254,52"
11/02/16 01:00 PM,6.51,263,"455,02"
11/02/16 01:10 PM,8.13,251,"567,79"
11/02/16 01:20 PM,7.98,250,"500,46"
11/02/16 01:30 PM,8.26,255,"700,47"
11/02/16 01:40 PM,8.44,256,"780,01"
11/02/16 01:50 PM,8.81,258,"839,19"
11/02/16 02:00 PM,7.4,260,"787,69"
11/02/16 02:10 PM,7.76,252,"896,10"
11/02/16 02:20 PM,10.14,246,"1.127,16"
11/02/16 02:30 PM,9.33,248,"935,45"
11/02/16 02:40 PM,9.11,253,"849,54"
11/02/16 02:50 PM,8.33,249,"734,93"
11/02/16 03:00 PM,8.36,251,"713,39"
11/02/16 03:10 PM,8.84,245,"860,42"
11/02/16 03:20 PM,10.14,241,"1.260,86"
11/02/16 03:30 PM,10.93,250,"1.364,40"
11/02/16 03:40 PM,10.74,248,"1.153,75"
11/02/16 03:50 PM,9.22,243,"917,60"
11/02/16 04:00 PM,8.54,239,"927,67"
11/02/16 04:10 PM,8.16,238,"980,96"
11/02/16 04:20 PM,8.18,234,"871,65"
11/02/16 04:30 PM,9.03,231,"1.078,27"
11/02/16 04:40 PM,9.98,229,"1.278,17"
11/02/16 04:50 PM,11.23,224,"1.508,27"
11/02/16 05:00 PM,11.44,222,"1.475,85"
11/02/16 05:10 PM,12,218,"1.577,79"
11/02/16 05:20 PM,12.15,227,"1.866,80"
11/02/16 05:30 PM,10.34,221,"1.815,12"
11/02/16 05:40 PM,12.4,217,"1.810,99"
11/02/16 05:50 PM,13.18,227,"2.143,63"
11/02/16 06:00 PM,13.87,225,"2.110,19"
11/02/16 06:10 PM,13.48,224,"1.989,42"
11/02/16 06:20 PM,14.83,220,"2.066,76"
11/02/16 06:30 PM,13.71,220,"1.772,55"
11/02/16 06:40 PM,12.92,235,"1.828,52"
11/02/16 06:50 PM,12.37,230,"2.061,66"
11/02/16 07:00 PM,14.59,223,"2.053,06"
11/02/16 07:10 PM,13.28,227,"2.100,33"
11/02/16 07:20 PM,16.22,230,"2.465,72"
11/02/16 07:30 PM,16.06,233,"2.457,76"
11/02/16 07:40 PM,13.82,223,"2.164,92"
11/02/16 07:50 PM,13.62,217,"2.003,47"
11/02/16 08:00 PM,13.05,216,"2.095,18"
11/02/16 08:10 PM,12.93,216,"2.119,22"
11/02/16 08:20 PM,13.26,215,"2.344,01"
11/02/16 08:30 PM,14.01,218,"2.382,09"
11/02/16 08:40 PM,14.05,217,"2.298,20"
11/02/16 08:50 PM,12.03,221,"2.145,04"
11/02/16 09:00 PM,13.57,221,"2.195,62"
11/02/16 09:10 PM,14.07,222,"2.285,77"
11/02/16 09:20 PM,13.15,215,"2.221,96"
11/02/16 09:30 PM,14.02,210,"2.243,33"
11/02/16 09:40 PM,13.73,210,"2.159,35"
11/02/16 09:50 PM,15.98,209,"2.196,62"
11/02/16 10:00 PM,14.09,213,"2.042,21"
11/02/16 10:10 PM,13.3,216,"1.875,37"
11/02/16 10:20 PM,13.41,219,"2.040,87"
11/02/16 10:30 PM,13.27,216,"2.137,39"
11/02/16 10:40 PM,14.44,219,"2.172,99"
11/02/16 10:50 PM,14.32,224,"2.134,74"
11/02/16 11:00 PM,14.31,222,"2.187,34"
11/02/16 11:10 PM,15.55,220,"2.222,54"
11/02/16 11:20 PM,15.08,226,"2.362,84"
11/02/16 11:30 PM,16.9,224,"2.457,68"
11/02/16 11:40 PM,18.29,227,"2.403,48"
11/02/16 11:50 PM,14.27,242,"2.386,65"
12/02/16 12:00 AM,13.14,236,"2.224,78"
12/02/16 12:10 AM,14.46,230,"2.318,81"
12/02/16 12:20 AM,14.86,233,"2.409,19"
12/02/16 12:30 AM,14.83,238,"2.386,78"
12/02/16 12:40 AM,14.65,240,"2.352,74"
12/02/16 12:50 AM,13.81,241,"2.277,00"
12/02/16 01:00 AM,13.53,243,"2.227,78"
12/02/16 01:10 AM,14.17,243,"2.235,16"
12/02/16 01:20 AM,14.36,248,"2.249,01"
12/02/16 01:30 AM,13.82,252,"2.253,28"
12/02/16 01:40 AM,14.65,249,"2.290,85"
12/02/16 01:50 AM,13.89,244,"2.331,49"
12/02/16 02:00 AM,13.29,243,"2.244,16"
12/02/16 02:10 AM,13.17,243,"2.213,72"
12/02/16 02:20 AM,13.73,237,"2.239,02"
12/02/16 02:30 AM,14.88,241,"2.382,03"
12/02/16 02:40 AM,15.62,247,"2.454,80"
12/02/16 02:50 AM,16.4,245,"2.507,03"
12/02/16 03:00 AM,15.66,249,"2.531,27"
12/02/16 03:10 AM,17.48,250,"2.495,06"
12/02/16 03:20 AM,16.73,248,"2.564,38"
12/02/16 03:30 AM,17.75,248,"2.539,92"
12/02/16 03:40 AM,17.12,249,"2.473,23"
12/02/16 03:50 AM,17.55,249,"2.505,95"
12/02/16 04:00 AM,17.89,251,"2.531,02"
12/02/16 04:10 AM,19.3,248,"2.581,42"
12/02/16 04:20 AM,18.3,251,"2.512,80"
12/02/16 04:30 AM,18.09,256,"2.515,34"
12/02/16 04:40 AM,17.49,255,"2.452,05"
12/02/16 04:50 AM,16.86,258,"2.399,12"
12/02/16 05:00 AM,17,260,"2.308,13"
12/02/16 05:10 AM,16.83,263,"2.427,90"
12/02/16 05:20 AM,16.41,265,"2.461,33"
12/02/16 05:30 AM,18.53,263,"2.340,24"
12/02/16 05:40 AM,18.14,260,"2.230,02"
12/02/16 05:50 AM,16.61,258,"2.197,81"
12/02/16 06:00 AM,17.76,259,"2.240,05"
12/02/16 06:10 AM,16.78,262,"2.239,74"
12/02/16 06:20 AM,17.74,257,"2.271,88"
12/02/16 06:30 AM,15.72,260,"2.342,23"
12/02/16 06:40 AM,16.33,256,"2.386,24"
12/02/16 06:50 AM,15.43,256,"2.464,82"
12/02/16 07:00 AM,16.93,254,"2.308,06"
12/02/16 07:10 AM,16.19,257,"2.252,34"
12/02/16 07:20 AM,15.89,261,"2.354,32"
12/02/16 07:30 AM,15.79,256,"2.177,90"
12/02/16 07:40 AM,14.78,259,"2.112,12"
12/02/16 07:50 AM,15.12,256,"2.107,36"
12/02/16 08:00 AM,13.86,252,"2.055,68"
12/02/16 08:10 AM,13.33,253,"2.004,92"
12/02/16 08:20 AM,13.22,253,"1.995,44"
12/02/16 08:30 AM,12.62,249,"1.902,44"
12/02/16 08:40 AM,13.1,249,"1.805,62"
12/02/16 08:50 AM,12.85,249,"1.763,75"
12/02/16 09:00 AM,13.31,247,"1.770,96"
12/02/16 09:10 AM,11.93,248,"1.468,30"
12/02/16 09:20 AM,13.19,250,"1.804,25"
12/02/16 09:30 AM,12.89,253,"1.949,61"
12/02/16 09:40 AM,12.27,251,"1.584,80"
12/02/16 09:50 AM,12.78,253,"1.739,24"
12/02/16 10:00 AM,13.38,252,"1.842,30"
12/02/16 10:10 AM,12.93,248,"1.719,06"
12/02/16 10:20 AM,12.77,245,"1.715,26"
12/02/16 10:30 AM,12.06,244,"1.721,10"
12/02/16 10:40 AM,12.6,245,"1.744,04"
12/02/16 10:50 AM,13.6,247,"1.884,10"
12/02/16 11:00 AM,13.91,247,"1.939,07"
12/02/16 11:10 AM,14.4,249,"1.907,36"
12/02/16 11:20 AM,14.16,251,"1.900,26"
12/02/16 11:30 AM,13.9,253,"1.873,68"
12/02/16 11:40 AM,14.31,256,"1.968,41"
12/02/16 11:50 AM,14.65,255,"2.050,84"
12/02/16 12:00 PM,14.08,254,"2.107,70"
12/02/16 12:10 PM,15.15,255,"2.138,83"
12/02/16 12:20 PM,13.81,259,"2.146,40"
12/02/16 12:30 PM,13.97,259,"2.202,91"
12/02/16 12:40 PM,14.4,258,"2.138,91"
12/02/16 12:50 PM,13.64,257,"2.048,36"
12/02/16 01:00 PM,14.28,256,"2.032,88"
12/02/16 01:10 PM,13.68,255,"2.058,15"
12/02/16 01:20 PM,14.02,256,"2.044,44"
12/02/16 01:30 PM,14.28,259,"2.107,82"
12/02/16 01:40 PM,13.73,257,"2.122,56"
12/02/16 01:50 PM,13.97,255,"2.027,44"
12/02/16 02:00 PM,13.82,255,"2.007,82"
12/02/16 02:10 PM,14.56,254,"2.079,74"
12/02/16 02:20 PM,14.51,252,"2.141,73"
12/02/16 02:30 PM,13.74,254,"2.088,37"
12/02/16 02:40 PM,14.34,255,"2.148,58"
12/02/16 02:50 PM,14.22,250,"2.032,26"
12/02/16 03:00 PM,15.32,252,"2.145,98"
12/02/16 03:10 PM,15.27,253,"2.231,95"
12/02/16 03:20 PM,14.49,253,"2.158,62"
12/02/16 03:30 PM,14.06,256,"2.126,03"
12/02/16 03:40 PM,12.16,256,"2.040,12"
12/02/16 03:50 PM,12.67,253,"2.035,56"
12/02/16 04:00 PM,13.32,253,"2.023,34"
12/02/16 04:10 PM,13.16,252,"2.012,57"
12/02/16 04:20 PM,13.16,249,"2.015,64"
12/02/16 04:30 PM,15.38,251,"2.233,85"
12/02/16 04:40 PM,15.27,249,"2.142,09"
12/02/16 04:50 PM,15.18,248,"2.080,45"
12/02/16 05:00 PM,14.42,247,"2.047,93"
12/02/16 05:10 PM,13.93,246,"1.955,39"
12/02/16 05:20 PM,14.76,247,"2.022,05"
12/02/16 05:30 PM,13.01,247,"1.981,10"
12/02/16 05:40 PM,10.71,241,"1.830,76"
12/02/16 05:50 PM,11.7,237,"1.722,50"
12/02/16 06:00 PM,12.2,237,"1.811,36"
12/02/16 06:10 PM,13.07,237,"1.931,86"
12/02/16 06:20 PM,12.36,240,"1.927,05"
12/02/16 06:30 PM,12.4,239,"2.027,30"
12/02/16 06:40 PM,13.59,236,"2.119,98"
12/02/16 06:50 PM,13.64,233,"2.226,09"
12/02/16 07:00 PM,13.88,231,"2.344,96"
12/02/16 07:10 PM,14.29,236,"2.450,72"
12/02/16 07:20 PM,15.25,237,"2.467,97"
12/02/16 07:30 PM,14.9,237,"2.489,20"
12/02/16 07:40 PM,14.4,240,"2.396,73"
12/02/16 07:50 PM,14.69,238,"2.383,48"
12/02/16 08:00 PM,14.6,241,"2.394,50"
12/02/16 08:10 PM,13.63,242,"2.324,66"
12/02/16 08:20 PM,14.33,244,"2.265,92"
12/02/16 08:30 PM,14.14,243,"2.202,97"
12/02/16 08:40 PM,13.8,242,"2.126,32"
12/02/16 08:50 PM,13.51,244,"2.162,82"
12/02/16 09:00 PM,13.41,243,"2.181,51"
12/02/16 09:10 PM,13.67,244,"2.181,88"
12/02/16 09:20 PM,14,244,"2.200,83"
12/02/16 09:30 PM,15,245,"2.341,63"
12/02/16 09:40 PM,14.48,244,"2.334,50"
12/02/16 09:50 PM,15.3,247,"2.318,52"
